name,datetime,tempmax,tempmin,temp,feelslike,precip,windspeed,winddir,sealevelpressure,cloudcover,season
cairo,3/5/2023,34,17.8,24.4,23.6,,37.1,234.5,1011.3,3.3,Spring
cairo,3/6/2023,21,15,17.9,17.9,,20.5,339,1017.7,33.6,Spring
cairo,3/7/2023,20,13,16.7,16.7,,20.5,27.2,1017.3,69.2,Spring
cairo,3/8/2023,21,13,17.4,17.4,,66.6,356.8,1016.8,4,Spring
cairo,3/9/2023,25,14,19.8,19.8,,16.6,67.9,1016.2,21.4,Spring
cairo,3/10/2023,29,18.8,23.3,22.9,,25.9,128.5,1015.2,0,Spring
cairo,3/11/2023,26,16,20.7,20.7,,14.8,327.5,1012.7,21.9,Spring
cairo,3/12/2023,29,18,22.7,22.3,,33.5,218.5,1009.3,1.3,Spring
cairo,3/13/2023,27,17,21.5,21.5,,33.5,252,1009.1,28.7,Spring
cairo,3/14/2023,20,15,16.8,16.8,,22.3,322.7,1010.9,64.7,Spring
cairo,3/15/2023,22,14,17.9,17.9,,22.3,234.6,1013.2,29.5,Spring
cairo,3/16/2023,25,15.9,20.8,20.8,,25.9,192.6,1012.1,0,Spring
cairo,3/17/2023,25,15.9,20.4,20.4,,25.9,260.4,1011.5,29.2,Spring
cairo,3/18/2023,21,14.8,17.7,17.7,,33.5,274.1,1012.2,52.4,Spring
cairo,3/19/2023,20.5,14,16.8,16.8,,31.7,269.4,1014.7,39,Spring
cairo,3/20/2023,19.2,14,16.4,16.4,,27.7,276.8,1014.9,51,Spring
cairo,3/21/2023,22,13.9,18,18,,16.6,310.2,1014.5,42.6,Spring
cairo,3/22/2023,24,14,19.5,19.5,,18.4,33.2,1012.4,45.3,Spring
cairo,3/23/2023,28,18,22.1,21.9,,24.1,32.9,1010.1,82.1,Spring
cairo,3/24/2023,30,19,23.6,23.2,,25.9,26.4,1006.4,64.5,Spring
cairo,3/25/2023,23,16,19.3,19.3,,25.9,348.2,1008,71.1,Spring
cairo,3/26/2023,24,15.8,18.8,18.8,,24.1,282.5,1013.4,50.8,Spring
cairo,3/27/2023,24.1,15,19.5,19.5,,16.6,277.9,1015,10,Spring
cairo,3/28/2023,30,16,22.9,22.4,,22.3,244.1,1015.9,0,Spring
cairo,3/29/2023,22,14,18.2,18.2,,27.7,318,1019.1,39.9,Spring
cairo,3/30/2023,18,12.8,15,15,,29.5,325.8,1021.9,47.2,Spring
cairo,3/31/2023,20,11,15.5,15.5,,22.3,344.8,1021.1,45,Spring
cairo,4/1/2023,22,12.8,17.6,17.6,,18.4,14.6,1019.9,1.1,Spring
cairo,4/2/2023,27,14.9,21,20.9,,18.4,28.6,1016.7,0,Spring
cairo,4/3/2023,31,14,23.3,22.7,,14.8,44.4,1011.5,0,Spring
cairo,4/4/2023,32.1,17.4,25.4,24.8,,35.3,215.2,1010.7,0,Spring
cairo,4/5/2023,25,18,21.3,21.3,,25.9,13.9,1016.5,0,Spring
cairo,4/6/2023,26,15,21.1,21.1,,18.4,47.4,1016,9.1,Spring
cairo,4/7/2023,34.1,20,26.1,25.3,,31.7,234,1012.1,6.8,Spring
cairo,4/8/2023,33,17,24.2,23.8,,22.3,51.3,1012.5,24.1,Spring
cairo,4/9/2023,33,18,25.2,24.5,,33.5,41.3,1010,66.6,Spring
cairo,4/10/2023,29,17.9,23.3,23.2,,31.7,303.5,1006.4,51,Spring
cairo,4/11/2023,22,15,18.8,18.8,,24.1,305.3,1009.2,60.1,Spring
cairo,4/12/2023,20,14,16.7,16.7,,31.7,267.1,1011.6,53.3,Spring
cairo,4/13/2023,24.9,15,19.6,19.6,,29.5,262.4,1015.9,28.2,Spring
cairo,4/14/2023,27,16,21.5,21.3,,24.1,45.3,1017,52.2,Spring
cairo,4/15/2023,28,16,21.8,21.7,,24.1,40,1014.7,23.8,Spring
cairo,4/16/2023,30,15.2,22.1,21.8,,22.3,43,1012,1,Spring
cairo,4/17/2023,34.1,18,26.7,25.6,,22.3,71.4,1009.6,0.9,Spring
cairo,4/18/2023,37,22.8,30.4,28.8,,31.7,263.1,1010.6,10.3,Spring
cairo,4/19/2023,30,19.8,25.4,25.4,,24.1,3.7,1010.6,18.3,Spring
cairo,4/20/2023,25,17,20.2,20.2,,22.3,344.9,1012.3,41.9,Spring
cairo,4/21/2023,24.1,16,19.9,19.9,,25.9,38.9,1011.3,49.1,Spring
cairo,4/22/2023,29,15.9,21.3,21.1,,25.9,45.8,1010,53.4,Spring
cairo,4/23/2023,27,17,21.7,21.6,,24.1,50.1,1010.5,75.8,Spring
cairo,4/24/2023,30,16.9,23.1,22.6,,22.3,35,1013.2,1.1,Spring
cairo,4/25/2023,29,17,23.4,23,,20.5,29.3,1013.5,0,Spring
cairo,4/26/2023,30,20,24.8,24.3,,24.1,39.9,1011.7,0,Spring
cairo,4/27/2023,33,20,26.2,25.3,,25.9,325,1009.6,8.8,Spring
cairo,4/28/2023,24.9,17.9,20.5,20.5,,24.1,317.8,1012.5,39.4,Spring
cairo,4/29/2023,23,16,19,19,,25.9,292.9,1013.7,32.2,Spring
cairo,4/30/2023,23.1,15.8,19.3,19.3,,18.4,324.2,1015.1,18.2,Spring
cairo,5/1/2023,27,15,20.4,20.4,,27.7,29.8,1015.6,0,Spring
cairo,5/2/2023,28,16,22,21.8,,25.9,45.5,1016.6,0,Spring
cairo,5/3/2023,30,17.8,23.3,22.9,,27.7,48.8,1017.3,0,Spring
cairo,5/4/2023,34,18,25.7,24.9,,20.5,59,1012.8,2.4,Spring
cairo,5/5/2023,31,22,26.6,26,,40.7,252.8,1008.2,4.8,Spring
cairo,5/6/2023,29,20,24.4,24,,27.7,256.6,1010.9,27.9,Spring
cairo,5/7/2023,29,18,22.1,22.1,,27.7,288.3,1014,44.7,Spring
cairo,5/8/2023,25,18,21.4,21.4,,24.1,350.8,1014.6,35.5,Spring
cairo,5/9/2023,28,17.9,22.4,22.3,,22.3,40.6,1013.1,28.1,Spring
cairo,5/10/2023,31,18,24.1,23.6,,25.9,47.2,1010.1,21.4,Spring
cairo,5/11/2023,36,19,26.5,25.7,,31.7,42.1,1006.8,41,Spring
cairo,5/12/2023,29,20,24.5,24.2,,24.1,334.4,1013,0,Spring
cairo,5/13/2023,28,17.8,22.3,22.1,,22.3,345.9,1018.3,14.5,Spring
cairo,5/14/2023,30,17.9,22.7,22.5,,29.5,27.2,1016.4,51.2,Spring
cairo,5/15/2023,32,18,24.3,23.9,,27.7,45,1011,20.5,Spring
cairo,5/16/2023,35,19,26.9,26.4,,20.5,29.4,1007.5,43.3,Spring
cairo,5/17/2023,34,22.9,27.7,27.2,,25.9,313.5,1008.4,2.2,Spring
cairo,5/18/2023,27,18.8,22.8,22.7,,24.1,319.5,1013.6,37.9,Spring
cairo,5/19/2023,27,18.8,22.3,22.2,,24.1,339.9,1013.3,32.5,Spring
cairo,5/20/2023,28,18.8,23.5,23.2,,14.8,346.5,1011.8,11,Spring
cairo,5/21/2023,37,21.8,29.4,28,,27.7,123.5,1006.6,41.6,Spring
cairo,5/22/2023,33,24,28.8,27.6,,37.1,250.7,1007.2,0,Spring
cairo,5/23/2023,34,21,28.4,27.1,,20.5,259.7,1010.2,16.3,Spring
cairo,5/24/2023,33,21.9,27.3,26.6,,27.7,333.9,1010.3,3.2,Spring
cairo,5/25/2023,33,20,26.2,25.6,,27.7,28.1,1011.7,14.1,Spring
cairo,5/26/2023,35,21.1,27.8,27,,31.7,68,1009.1,76.4,Spring
cairo,5/27/2023,35,29,31.4,29.4,,40.7,186.9,1004.5,38.5,Spring
cairo,5/28/2023,31,24,28,27.4,,31.7,248,1005.2,48.6,Spring
cairo,5/29/2023,31,20.9,25.6,25.2,,22.3,322.8,1010,12,Spring
cairo,5/30/2023,33,22.8,27.4,26.8,,33.5,34.2,1013.2,34.7,Spring
cairo,5/31/2023,36.1,23.9,30.2,29,,25.9,77.6,1012.3,21.3,Spring
cairo,6/1/2023,39,29,32.3,30.7,,33.5,91.7,1009.3,63.9,Summer
cairo,6/2/2023,41,30,35.9,33.6,,33.5,214.5,1007.5,32.8,Summer
cairo,6/3/2023,33,23,27.5,27.2,,24.1,357.3,1013.7,23.9,Summer
cairo,6/4/2023,31.8,21,25.9,25.5,,24.1,32.4,1014.4,49.4,Summer
cairo,6/5/2023,31,21,25.8,25.4,,24.1,40.8,1012.9,5.1,Summer
cairo,6/6/2023,31,20.9,25.9,25.5,,18.4,27.9,1011.6,32.8,Summer
cairo,6/7/2023,36,21.8,28.6,27.7,,24.1,52.1,1009.7,43.1,Summer
cairo,6/8/2023,38,25,31.8,30.7,,29.5,63,1007.2,82.7,Summer
cairo,6/9/2023,37,26.8,31.4,31.1,,31.7,357.8,1004.3,37.7,Summer
cairo,6/10/2023,33,22.8,27.5,27.4,,22.3,341.9,1008.2,11.9,Summer
cairo,6/11/2023,34,23,28.2,27.6,,18.4,324.5,1008.7,0.5,Summer
cairo,6/12/2023,34,25,29.7,29,,22.3,311.7,1007.4,6.7,Summer
cairo,6/13/2023,34.3,24.9,29,28.9,,31.7,42.3,1005.6,37.6,Summer
cairo,6/14/2023,32,22,26.6,26.5,,24.1,355.8,1009.6,28.3,Summer
cairo,6/15/2023,32,22,27,26.9,,18.4,13.3,1012,17.9,Summer
cairo,6/16/2023,38,22.9,31.4,29.9,,18.4,40,1009,0,Summer
cairo,6/17/2023,34,26,30,29.9,,27.7,308.9,1008.3,0,Summer
cairo,6/18/2023,31,22,27,26.7,,27.7,350,1011.9,19.9,Summer
cairo,6/19/2023,31,22,26.5,26.3,,27.7,335.6,1012.5,6.8,Summer
cairo,6/20/2023,31,22,26.3,26.4,,22.3,353.8,1012,45.3,Summer
cairo,6/21/2023,33,22.9,27.4,27.5,,22.3,348.7,1010.5,25.6,Summer
cairo,6/22/2023,33,22.9,27.4,27.4,,27.7,3.3,1009.8,32,Summer
cairo,6/23/2023,34,23,28.5,28.3,,25.9,15.6,1009.3,6.4,Summer
cairo,6/24/2023,34,23.9,29.1,28.6,,22.3,24.5,1010,5.5,Summer
cairo,6/25/2023,34,23.8,29.2,28.5,,24.1,10.6,1009.8,1.3,Summer
cairo,6/26/2023,33.8,24,28.7,28.1,,18.4,350.6,1008.5,0,Summer
cairo,6/27/2023,35,24,29.9,29.7,,22.3,342.3,1008.2,0,Summer
cairo,6/28/2023,34,24,28.7,29.5,,24.1,348.2,1010.2,9.8,Summer
cairo,6/29/2023,33,23,28.4,28.1,,24.1,349.8,1011.7,21.3,Summer
cairo,6/30/2023,33,23,28,28.2,,27,331,1010.1,7,Summer
cairo,7/1/2023,33,23.8,28,28.1,,24.1,341.4,1009.5,14.3,Summer
cairo,7/2/2023,33,24,28.2,28,,22.3,352.9,1011.1,0,Summer
cairo,7/3/2023,36,24,30.6,30.1,,16.6,20.5,1010.8,0,Summer
cairo,7/4/2023,36,25,31,32,,24.1,357,1009.7,0,Summer
cairo,7/5/2023,33,24,28.2,28.8,,20.5,346,1009.1,4.4,Summer
cairo,7/6/2023,34,24,28.6,29.2,,20.5,351.7,1008.2,13.9,Summer
cairo,7/7/2023,33,24,28.9,29.6,,22.3,331.7,1009.4,11.7,Summer
cairo,7/8/2023,36,25,29.7,30.7,,25.9,305.5,1009,0.5,Summer
cairo,7/9/2023,33,25,28.5,29.3,,25.9,301.1,1008.7,31.9,Summer
cairo,7/10/2023,34,23.9,28.3,28.8,,21.4,328.1,1008.3,40,Summer
cairo,7/11/2023,34,25,29.3,30,,29.5,9,1009.4,33.6,Summer
cairo,7/12/2023,35,25,29.8,29.9,,27.7,28.2,1011.4,6.7,Summer
cairo,7/13/2023,35,24.1,29.8,29.8,,25.9,12.8,1011.2,2.4,Summer
cairo,7/14/2023,36,24,30,30.1,,22.3,358.6,1009,1.2,Summer
cairo,7/15/2023,37,25,31.2,31.7,,18.4,351.3,1007.6,5,Summer
cairo,7/16/2023,39,26,32.6,33.9,,20.5,351.8,1006.3,4.3,Summer
cairo,7/17/2023,38,27,32.7,35.7,,20.5,340.6,1006.5,0.1,Summer
cairo,7/18/2023,38,26.8,32,34.2,,22.3,352.7,1005.5,4.3,Summer
cairo,7/19/2023,36,25.9,30.8,31.9,,18.4,335.2,1004.6,0,Summer
cairo,7/20/2023,37,27.8,31.8,34.3,,22.3,341.5,1005.5,0,Summer
cairo,7/21/2023,36,27.8,31.6,32.5,,22.3,359.6,1008.2,0,Summer
cairo,7/22/2023,38,26,32.3,33.9,,16.6,341.2,1009.5,0,Summer
cairo,7/23/2023,39,26,32.1,35.4,,22.3,347.7,1008.1,13,Summer
cairo,7/24/2023,39,27,33,35.1,,18.4,316.6,1005.3,0,Summer
cairo,7/25/2023,37,26,31.7,33.6,,22.3,331.8,1003.4,0,Summer
cairo,7/26/2023,38,26,32.3,34.4,,27.7,12.7,1005.1,8.3,Summer
cairo,7/27/2023,38,28.1,34,35.2,,18.4,16.3,1006.6,2.6,Summer
cairo,7/28/2023,39,28.8,33.2,34.4,,20.5,352.3,1007.8,0,Summer
cairo,7/29/2023,34,25,29.2,30,,20.5,311.7,1008.1,14.7,Summer
cairo,7/30/2023,34,25,29.2,29.8,,18.4,310.1,1006.4,9.7,Summer
cairo,7/31/2023,35,25,29.6,30.3,,18.4,319.1,1005,13.2,Summer
cairo,8/1/2023,36,25.8,31,32.1,,18.4,344.5,1006.1,8.7,Summer
cairo,8/2/2023,36,27,31.4,33.1,,22.3,346.7,1008.6,0,Summer
cairo,8/3/2023,35,25,30,30.8,,18.4,358.6,1010.3,2.2,Summer
cairo,8/4/2023,35,25,30.1,30.5,,22.3,3,1010.3,5.2,Summer
cairo,8/5/2023,37,26,31.5,31.2,,18.4,342.7,1009.5,0,Summer
cairo,8/6/2023,42,29,35.3,34.3,,18.4,316.5,1008.5,0,Summer
cairo,8/7/2023,38,29,33.3,34.5,,25.9,358.6,1008.3,0,Summer
cairo,8/8/2023,34,26,29.4,31.1,,22.3,348.6,1007.4,10.9,Summer
cairo,8/9/2023,33,25.9,29.2,30,,22.3,359.1,1008.7,22.5,Summer
cairo,8/10/2023,34,26,29.2,30.3,,22.3,338.1,1011.3,19.6,Summer
cairo,8/11/2023,32,24.9,28,28.5,,37.1,3.3,1011.6,25.4,Summer
cairo,8/12/2023,32,25,27.9,28.9,,22.3,6.7,1009.4,32,Summer
cairo,8/13/2023,33,25,28.3,29.8,,22.3,354,1009.1,45.5,Summer
cairo,8/14/2023,34,24.9,28.6,29.7,,20.5,338.6,1011.4,16.8,Summer
cairo,8/15/2023,33,25,28.3,29.2,,22.3,353.1,1012,22.1,Summer
cairo,8/16/2023,33,25,28.4,29.4,,20.5,354.8,1009.8,35,Summer
cairo,8/17/2023,33,25,28.7,29.9,,22.3,354.1,1008.5,40.3,Summer
cairo,8/18/2023,34,25,28.9,29.9,,22.3,354.4,1009.2,13.2,Summer
cairo,8/19/2023,33,25,28.5,29.5,,22.3,6,1009.8,15.3,Summer
cairo,8/20/2023,32,24.9,28.3,29,,24.1,7.4,1009.3,16.8,Summer
cairo,8/21/2023,33,25.8,28.8,29.7,,20.5,8.9,1008.9,15.1,Summer
cairo,8/22/2023,33,25,28.8,29.7,,24.1,20.7,1009.2,10.4,Summer
cairo,8/23/2023,33.9,24.1,28.9,29.7,,20.5,20.2,1010.2,0.1,Summer
cairo,8/24/2023,34,24.8,29.1,29.9,,24.1,19.5,1011.1,12.1,Summer
cairo,8/25/2023,34.5,24.9,29.3,30.4,,22.3,13.8,1010.6,3.3,Summer
cairo,8/26/2023,35.1,25.9,30.4,31.7,,18.4,4,1010.4,9,Summer
cairo,8/27/2023,36,26,31.1,32.8,,16.6,354.9,1009.1,6.8,Summer
cairo,8/28/2023,35,26,30.7,32.4,,22.3,322.3,1008.5,2.7,Summer
cairo,8/29/2023,35,26.9,30.1,31.3,,18.4,319.6,1007.4,17,Summer
cairo,8/30/2023,36,25,30.7,31.2,,22.3,25.7,1009.5,0,Summer
cairo,8/31/2023,36,27,31,32.9,,29.5,18.8,1011.9,3.5,Summer
cairo,9/1/2023,33.1,25.9,28.8,30.2,,29.5,9.7,1013.2,32.4,Fall
cairo,9/2/2023,34,25,28.9,29.4,,24.1,7.9,1012.8,15.5,Fall
cairo,9/3/2023,32.8,25,28.4,29,,20.5,353.8,1010.7,33.3,Fall
cairo,9/4/2023,33,25,28.8,29.1,,20.5,339.8,1007.2,14.7,Fall
cairo,9/5/2023,37,26,31.7,31.2,,20.5,177.2,1007.4,4.3,Fall
cairo,9/6/2023,37.1,27,32.9,31.7,,18.4,26.6,1010.4,0,Fall
cairo,9/7/2023,42.8,28,35.1,33.8,,25.9,71.8,1008.3,0,Fall
cairo,9/8/2023,38,30,33.4,33.5,,24.1,290.9,1008.1,0,Fall
cairo,9/9/2023,36,27,32.1,32.1,,24.1,358.8,1010.2,0,Fall
cairo,9/10/2023,36.1,27.9,32.4,32.3,,22.3,38.2,1008.3,0.5,Fall
cairo,9/11/2023,37,29,33.5,32.2,,31.7,204.7,1004.6,2.3,Fall
cairo,9/12/2023,32,25.9,28.7,29.4,,33.5,239,1006.8,41.6,Fall
cairo,9/13/2023,33,25,28.7,29.4,,22.3,326.7,1011.4,26,Fall
cairo,9/14/2023,33,24,28.1,28,,24.1,2.1,1012,20.7,Fall
cairo,9/15/2023,33,24,27.7,27.4,,25.9,3.7,1012.3,16.9,Fall
cairo,9/16/2023,32,24,27.7,27.4,,20.5,13.3,1011.9,5.4,Fall
cairo,9/17/2023,34,23,28.5,28.3,,22.3,7.1,1010.4,4.3,Fall
cairo,9/18/2023,33.1,24.9,28.4,28.6,,18.4,342.5,1009.2,24.7,Fall
cairo,9/19/2023,32,24.9,27.8,28.2,,24.1,328.2,1010.3,22,Fall
cairo,9/20/2023,32,24,27.5,27.7,,24.1,353.5,1012.6,20,Fall
cairo,9/21/2023,32,23.9,27.6,27.8,,25.9,10.1,1012.5,32.6,Fall
cairo,9/22/2023,33,24,28,28.4,,25.9,19.8,1013,25.4,Fall
cairo,9/23/2023,34,23.9,28.4,28.6,,25.9,8.3,1012.2,1.2,Fall
cairo,9/24/2023,34,24,28.8,28.4,,16.6,14.4,1010.9,6.5,Fall
cairo,9/25/2023,35,24,29.2,28.9,,20.5,16.9,1010.6,0,Fall
cairo,9/26/2023,35,24,29.3,29.3,,22.3,15.8,1010.4,4.3,Fall
cairo,9/27/2023,37,24,30.4,29.7,,20.5,52.1,1011.2,0,Fall
cairo,9/28/2023,38,24.9,31.4,30.5,,31.7,74.3,1012.8,1.2,Fall
cairo,9/29/2023,36,24,29.4,30,,27.7,34.6,1014.4,1.3,Fall
cairo,9/30/2023,33,24,28.5,29,,18.4,27.8,1014.6,31.1,Fall
cairo,10/1/2023,30,25,27.3,27.5,,27.7,336.7,1014.7,55.9,Fall
cairo,10/2/2023,28,24,25.9,26,,16.6,320.2,1014.9,41.5,Fall
cairo,10/3/2023,29,23,26.3,26.2,,18.4,322.8,1015.9,48,Fall
cairo,10/4/2023,30,24,26.8,26.9,,22.3,20.5,1016.5,40.3,Fall
cairo,10/5/2023,32,23.8,27.1,27.3,,27.7,36.5,1016.6,43.6,Fall
cairo,10/6/2023,31,23,26.4,26.3,,25.9,20.3,1016.3,27.6,Fall
cairo,10/7/2023,30,22,25.7,25.5,,29.5,14.9,1016,45.1,Fall
cairo,10/8/2023,30,22,26.1,25.9,,27.7,39.4,1015.9,38,Fall
cairo,10/9/2023,31,22.8,26.3,26.5,,24.1,10.9,1015.2,55.7,Fall
cairo,10/10/2023,29,22,25.4,25.3,,22.3,343.6,1014.7,30.9,Fall
cairo,10/11/2023,29,22,25.5,25.4,,16.6,321.2,1015,44.2,Fall
cairo,10/12/2023,29,22,25.5,25.4,,24.1,333.7,1017,35.2,Fall
cairo,10/13/2023,29,22,25.2,25.1,,22.3,335.7,1018.4,36.3,Fall
cairo,10/14/2023,29,21,24.9,24.6,,20.5,354.1,1016.4,26.1,Fall
cairo,10/15/2023,29,22,25.4,25.1,,22.3,308.4,1014.5,34.7,Fall
cairo,10/16/2023,28,21,24.9,24.8,,18.4,312.1,1014.9,16.8,Fall
cairo,10/17/2023,28,22,25.1,25.1,,20.5,319,1016,33.2,Fall
cairo,10/18/2023,28,21.9,24.7,24.7,,18.4,351,1015.9,28.7,Fall
cairo,10/19/2023,30,21,25.2,24.9,,25.9,11.1,1016.6,18.3,Fall
cairo,10/20/2023,30,20,25.3,24.8,,18.4,30.4,1016.9,0,Fall
cairo,10/21/2023,29,21,24.6,24.6,,22.3,44.5,1016,17.4,Fall
cairo,10/22/2023,30,20.9,24.9,25,,24.1,29.4,1015.5,30.7,Fall
cairo,10/23/2023,31,22,25.8,26,,24.1,13.1,1014.8,23.9,Fall
cairo,10/24/2023,31,22,25.7,25.8,,27.7,9.9,1013.2,30.2,Fall
cairo,10/25/2023,31,22,26,26.5,,20.5,32.5,1012.8,23.5,Fall
cairo,10/26/2023,33,22,27.3,27.7,,14.8,26.8,1011.8,26.3,Fall
cairo,10/27/2023,30,24,26.6,27.3,,18.4,332.4,1012.4,21.6,Fall
cairo,10/28/2023,31,23,26.4,26.6,,20.5,30.1,1012.7,12.5,Fall
cairo,10/29/2023,31,23,26.5,27.2,,25.9,28.7,1012.8,34.6,Fall
cairo,10/30/2023,30,22.7,26,26.5,,18.4,354.3,1013.5,56.9,Fall
cairo,10/31/2023,30,23,26.1,26.5,,20.5,332.2,1013.7,36.3,Fall
cairo,11/1/2023,29,22,25.4,25.6,,18.4,353.5,1015.2,26.7,Fall
cairo,11/2/2023,29,21.9,25.1,25.3,,18.4,358.4,1015.6,38.5,Fall
cairo,11/3/2023,31,21,25.9,25.7,,16.6,47,1015.1,10.1,Fall
cairo,11/4/2023,32,20,26.3,25.6,,20.5,37.5,1013.7,0,Fall
cairo,11/5/2023,31,20,25,24.9,,20.5,43.5,1015,7.6,Fall
cairo,11/6/2023,33,19,25.9,25.2,,16.6,44.4,1017.5,0,Fall
cairo,11/7/2023,30,20,24.4,24.3,,20.5,29.9,1018.5,0,Fall
cairo,11/8/2023,29,21,24.4,24.6,,20.5,47,1017.2,13.7,Fall
cairo,11/9/2023,28,21,24.2,24.4,,24.1,40.1,1016.2,39.8,Fall
cairo,11/10/2023,29,20.8,23.8,23.9,,22.3,44.8,1016.9,56.8,Fall
cairo,11/11/2023,28,20,23.7,23.8,,71.4,56.7,1015.6,57.2,Fall
cairo,11/12/2023,26,21.8,23.5,23.5,,24.1,38.2,1015.3,57.7,Fall
cairo,11/13/2023,28,21.8,24.5,24.8,,18.4,0.3,1016.2,52.7,Fall
cairo,11/14/2023,26.8,20.9,23.1,23.1,,27.7,295.2,1015.2,47.9,Fall
cairo,11/15/2023,25,19.8,22.4,22.4,,16.6,292.4,1015.8,53.6,Fall
cairo,11/16/2023,26,19,22.7,22.7,,13,339.2,1017.5,32.5,Fall
cairo,11/17/2023,26,20,23.1,23.1,,11.2,353.7,1017.2,27.7,Fall
cairo,11/18/2023,26,20,23.3,23.3,,16.6,270.3,1014.3,24.3,Fall
cairo,11/19/2023,23.8,17,20.7,20.7,,40.7,255.3,1011,61.7,Fall
cairo,11/20/2023,21,16,18.7,18.7,,20.5,262.7,1016,67.1,Fall
cairo,11/21/2023,24,16,20.1,20.1,,14.8,54.4,1018.2,16.7,Fall
cairo,11/22/2023,26,16.9,20.5,20.5,,13,74,1014.6,44,Fall
cairo,11/23/2023,25,16,21.1,21.1,,13,313.4,1014.6,8.4,Fall
cairo,11/24/2023,26,16,21.1,21.1,,9.4,163.6,1011.7,15.3,Fall
cairo,11/25/2023,27,17,22.8,22.7,,29.5,196.1,1008,34.2,Fall
cairo,11/26/2023,24,18.9,21.2,21.2,,38.9,227.2,1013.1,4.9,Fall
cairo,11/27/2023,21,16.9,18.7,18.7,,24.1,286.2,1019.1,39.4,Fall
cairo,11/28/2023,21,14,17.5,17.5,,25.9,62.4,1019.7,45.1,Fall
cairo,11/29/2023,23,14,18.4,18.4,,25.9,56,1017.5,11.8,Fall
cairo,11/30/2023,24,14,18.8,18.8,,27.7,41.9,1019,26.6,Fall
cairo,12/1/2023,24,15.9,19.4,19.4,,27.7,39.2,1020.7,19.5,Winter
cairo,12/2/2023,24,16,19.4,19.4,,27.7,43.1,1019.5,18.8,Winter
cairo,12/3/2023,25,17.8,21,21,,22.3,51.4,1016.8,67,Winter
cairo,12/4/2023,25,17.9,20.3,20.3,,13,340.2,1015.8,9.8,Winter
cairo,12/5/2023,22,16,19.2,19.2,,18.4,2.6,1014.6,31.1,Winter
cairo,12/6/2023,23,17,19.8,19.8,,20.5,241.4,1016.4,14,Winter
cairo,12/7/2023,22,14,18.6,18.6,,11.2,314.3,1017.4,38.8,Winter
cairo,12/8/2023,20.1,13.1,17.3,17.3,,14.8,279.2,1013.4,44.9,Winter
cairo,12/9/2023,22,15,18.2,18.2,,14.8,195.3,1014.5,29.3,Winter
cairo,12/10/2023,23,13.8,18.5,18.5,,22.3,91.7,1015.3,20.5,Winter
cairo,12/11/2023,24,16.9,20.1,20.1,,92.6,197,1013.7,4.5,Winter
cairo,12/12/2023,21,15,18.1,18.1,,16.6,263.1,1015.8,21.9,Winter
cairo,12/13/2023,21,16,18.8,18.8,,22.3,243.4,1019.2,48.1,Winter
cairo,12/14/2023,23,17.9,20.3,20.3,,7.6,308.3,1021.8,30.3,Winter
cairo,12/15/2023,25,15,19.4,19.4,,14.8,46.6,1020,16,Winter
cairo,12/16/2023,25,15,19.6,19.6,,18.4,212.1,1019.5,18.8,Winter
cairo,12/17/2023,24.5,14,19,19,,18.4,37.2,1022.2,39.4,Winter
cairo,12/18/2023,22,15,18.3,18.3,,25.9,15.9,1020.5,45.2,Winter
cairo,12/19/2023,22,15,18,18,,29.5,50.1,1018.9,39.4,Winter
cairo,12/20/2023,20,13,16.6,16.6,,14.8,50.7,1015.3,70.2,Winter
cairo,12/21/2023,20,15.9,17.3,17.3,,37.1,217.1,1011.9,48.2,Winter
cairo,12/22/2023,21,13,16.8,16.8,,35.3,215.5,1013.3,24.4,Winter
cairo,12/23/2023,21,14,17.7,17.7,,29.5,220.7,1015.3,34.4,Winter
cairo,12/24/2023,22,17.8,19.6,19.6,,18.4,229.1,1018.8,56.9,Winter
cairo,12/25/2023,22,15,18.5,18.5,,13,22.3,1021.4,26.5,Winter
cairo,12/26/2023,22,14,17.8,17.8,,25.9,24.9,1020.6,45,Winter
cairo,12/27/2023,22,14.9,17.9,17.9,,20.5,304.8,1018.5,57.3,Winter
cairo,12/28/2023,21,16,18,18,,24.1,349.8,1020.7,75.6,Winter
cairo,12/29/2023,22,15,17.7,17.7,,20.5,2.1,1021.3,34.2,Winter
cairo,12/30/2023,21,13,17.3,17.3,,18.4,29.8,1021,32.6,Winter
cairo,12/31/2023,21,13.7,17.1,17.1,,14.8,348.6,1020.6,49.1,Winter
cairo,1/1/2024,21,13,17,17,,13,7.4,1020.8,22.2,Winter
cairo,1/2/2024,21,14,17.7,17.7,,20.5,342.4,1021.5,33.2,Winter
cairo,1/3/2024,21,14,17.8,17.8,,11.2,335.1,1021,15.4,Winter
cairo,1/4/2024,20,13,16.9,16.9,,14.8,346.1,1020.2,22,Winter
cairo,1/5/2024,21,12,17.3,17.3,,11.2,184.4,1021.2,8.1,Winter
cairo,1/6/2024,22,13,17.9,17.9,,14.8,56.1,1020.4,15.5,Winter
cairo,1/7/2024,23,13.8,18.5,18.5,,102.9,219.6,1017.6,4.3,Winter
cairo,1/8/2024,23.1,15,19.3,19.3,,13,215.2,1017.6,24.1,Winter
cairo,1/9/2024,21,14,17.4,17.4,,20.5,248.1,1017,14.9,Winter
cairo,1/10/2024,20,13,16.6,16.6,,24.1,237.7,1017.9,15.4,Winter
cairo,1/11/2024,18,13.8,15.7,15.7,,20.5,261.2,1018.9,67.3,Winter
